match_id,gender,season,date,event,match_type,venue,city,toss_winner,toss_decision,player_of_match,target_runs,winner,winner_wickets,winner_runs
1023581,male,2016/17,2016/12/20,Big Bash League,T20,Sydney Showground Stadium,,Sydney Sixers,field,MC Henriques,160,Sydney Sixers,9,
1023583,male,2016/17,2016/12/21,Big Bash League,T20,Adelaide Oval,,Adelaide Strikers,field,BB McCullum,207,Brisbane Heat,,10
1023585,male,2016/17,2016/12/22,Big Bash League,T20,Docklands Stadium,Melbourne,Sydney Thunder,field,AJ Finch,180,Melbourne Renegades,,49
1023587,male,2016/17,2016/12/23,Big Bash League,T20,Sydney Cricket Ground,,Sydney Sixers,field,DJM Short,201,Hobart Hurricanes,,60
1023589,male,2016/17,2016/12/23,Big Bash League,T20,Western Australia Cricket Association Ground,Perth,Adelaide Strikers,field,AJ Turner,198,Perth Scorchers,,48
1023591,male,2016/17,2016/12/26,Big Bash League,T20,Bellerive Oval,Hobart,Hobart Hurricanes,bat,RJ Quiney,189,Melbourne Stars,7,
1023593,male,2016/17,2016/12/27,Big Bash League,T20,Sydney Cricket Ground,,Perth Scorchers,bat,J Botha,131,Sydney Sixers,6,
1023595,male,2016/17,2016/12/28,Big Bash League,T20,Sydney Showground Stadium,,Brisbane Heat,field,CA Lynn,158,Brisbane Heat,3,
1023597,male,2016/17,2016/12/29,Big Bash League,T20,Docklands Stadium,Melbourne,Perth Scorchers,field,M Klinger,149,Perth Scorchers,4,
1023599,male,2016/17,2016/12/30,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Brisbane Heat,field,CA Lynn,174,Brisbane Heat,7,
1023601,male,2016/17,2016/12/31,Big Bash League,T20,Adelaide Oval,,Sydney Sixers,field,SA Abbott,153,Adelaide Strikers,,48
1023603,male,2016/17,2017/01/01,Big Bash League,T20,Melbourne Cricket Ground,,Melbourne Stars,field,GB Hogg,159,Melbourne Renegades,,7
1023605,male,2016/17,2017/01/01,Big Bash League,T20,Western Australia Cricket Association Ground,Perth,Sydney Thunder,field,MR Marsh,178,Perth Scorchers,,50
1023607,male,2016/17,2017/01/02,Big Bash League,T20,Bellerive Oval,Hobart,Hobart Hurricanes,field,DT Christian,144,Hobart Hurricanes,8,
1023609,male,2016/17,2017/01/03,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Sydney Sixers,field,DP Hughes,187,Sydney Sixers,3,
1023611,male,2016/17,2017/01/04,Big Bash League,T20,Sydney Showground Stadium,,Sydney Thunder,field,EJG Morgan,167,Sydney Thunder,6,
1023613,male,2016/17,2017/01/05,Big Bash League,T20,Western Australia Cricket Association Ground,Perth,Perth Scorchers,bat,CA Lynn,174,Brisbane Heat,9,
1023615,male,2016/17,2017/01/06,Big Bash League,T20,Adelaide Oval,,Adelaide Strikers,field,BR Dunk,162,Adelaide Strikers,5,
1023617,male,2016/17,2017/01/07,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Renegades,field,A Zampa,201,Melbourne Stars,,46
1023619,male,2016/17,2017/01/08,Big Bash League,T20,Bellerive Oval,Hobart,Sydney Thunder,field,SR Watson,162,Sydney Thunder,6,
1023621,male,2016/17,2017/01/09,Big Bash League,T20,Sydney Cricket Ground,,Melbourne Renegades,bat,BJ Haddin,171,Sydney Sixers,6,
1023623,male,2016/17,2017/01/10,Big Bash League,T20,Melbourne Cricket Ground,,Melbourne Stars,field,BW Hilfenhaus,153,Melbourne Stars,2,
1023625,male,2016/17,2017/01/11,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Brisbane Heat,field,M Klinger,157,Perth Scorchers,,27
1023627,male,2016/17,2017/01/12,Big Bash League,T20,Docklands Stadium,Melbourne,Hobart Hurricanes,field,BR McDermott,223,Hobart Hurricanes,2,
1023629,male,2016/17,2017/01/14,Big Bash League,T20,Sydney Cricket Ground,,Sydney Sixers,bat,Fawad Ahmed,100,Sydney Thunder,8,
1023631,male,2016/17,2017/01/14,Big Bash League,T20,Western Australia Cricket Association Ground,Perth,Perth Scorchers,bat,MA Beer,135,Melbourne Stars,7,
1023633,male,2016/17,2017/01/16,Big Bash League,T20,Adelaide Oval,,Adelaide Strikers,field,MS Harris,172,Melbourne Renegades,,6
1023635,male,2016/17,2017/01/17,Big Bash League,T20,Melbourne Cricket Ground,,Melbourne Stars,bat,MJ Swepson,139,Brisbane Heat,7,
1023637,male,2016/17,2017/01/18,Big Bash League,T20,Sydney Showground Stadium,,Sydney Thunder,field,IS Sodhi,179,Adelaide Strikers,,77
1023639,male,2016/17,2017/01/20,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Brisbane Heat,field,AJ Finch,200,Melbourne Renegades,,1
1023641,male,2016/17,2017/01/21,Big Bash League,T20,Bellerive Oval,Hobart,Perth Scorchers,field,SE Marsh,135,Perth Scorchers,7,
1023643,male,2016/17,2017/01/21,Big Bash League,T20,Melbourne Cricket Ground,,Sydney Sixers,field,SA Abbott,157,Sydney Sixers,3,
1023645,male,2016/17,2017/01/24,Big Bash League,T20,Western Australia Cricket Association Ground,Perth,Perth Scorchers,field,MG Johnson,137,Perth Scorchers,7,
1023647,male,2016/17,2017/01/25,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Sydney Sixers,field,MC Henriques,168,,,
1023649,male,2016/17,2017/01/28,Big Bash League,T20,Western Australia Cricket Association Ground,Perth,Perth Scorchers,field,JA Richardson,142,Perth Scorchers,9,
1114856,male,2017/18,2017/12/19,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Thunder,field,SR Watson,150,Sydney Thunder,5,
1114857,male,2017/18,2017/12/20,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Melbourne Stars,field,MP Stoinis,207,Brisbane Heat,,15
1114858,male,2017/18,2017/12/21,Big Bash League,T20,Bellerive Oval,Hobart,Melbourne Renegades,field,DJ Bravo,165,Melbourne Renegades,7,
1114859,male,2017/18,2017/12/22,Big Bash League,T20,Adelaide Oval,Adelaide,Adelaide Strikers,bat,Rashid Khan,164,Adelaide Strikers,,53
1114860,male,2017/18,2017/12/23,Big Bash League,T20,Sydney Cricket Ground,Sydney,Perth Scorchers,field,AJ Turner,133,Perth Scorchers,6,
1114861,male,2017/18,2017/12/23,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Renegades,field,JD Wildermuth,133,Melbourne Renegades,7,
1114862,male,2017/18,2017/12/26,Big Bash League,T20,W.A.C.A. Ground,Perth,Melbourne Stars,field,HWR Cartwright,143,Perth Scorchers,,13
1114863,male,2017/18,2017/12/27,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Sydney Thunder,bat,AI Ross,151,Brisbane Heat,6,
1114864,male,2017/18,2017/12/28,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Sixers,field,AT Carey,168,Adelaide Strikers,,6
1114865,male,2017/18,2017/12/29,Big Bash League,T20,Docklands Stadium,Melbourne,Perth Scorchers,field,MG Johnson,131,Perth Scorchers,3,
1114866,male,2017/18,2017/12/30,Big Bash League,T20,Aurora Stadium,Launceston,Hobart Hurricanes,field,JC Buttler,167,Sydney Thunder,,57
1114867,male,2017/18,2017/12/31,Big Bash League,T20,Adelaide Oval,Adelaide,Adelaide Strikers,bat,MG Neser,148,Adelaide Strikers,,56
1114868,male,2017/18,2018/01/01,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Thunder,field,DJM Short,190,Hobart Hurricanes,,9
1114869,male,2017/18,2018/01/01,Big Bash League,T20,W.A.C.A. Ground,Perth,Perth Scorchers,field,M Klinger,168,Perth Scorchers,6,
1114870,male,2017/18,2018/01/02,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Brisbane Heat,field,MJ Swepson,142,Brisbane Heat,9,
1114871,male,2017/18,2018/01/03,Big Bash League,T20,"Simonds Stadium, South Geelong, Victoria",Geelong,Melbourne Renegades,field,AJ Finch,112,Melbourne Renegades,8,
1114872,male,2017/18,2018/01/04,Big Bash League,T20,Bellerive Oval,Hobart,Hobart Hurricanes,bat,DJM Short,184,Hobart Hurricanes,,7
1114873,male,2017/18,2018/01/05,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Perth Scorchers,field,BCJ Cutting,192,Brisbane Heat,,49
1114874,male,2017/18,2018/01/06,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Melbourne Renegades,field,Mohammad Nabi,158,Melbourne Renegades,6,
1114875,male,2017/18,2018/01/07,Big Bash League,T20,Sydney Showground Stadium,Sydney,Adelaide Strikers,bat,Rashid Khan,159,Adelaide Strikers,,25
1114876,male,2017/18,2018/01/08,Big Bash League,T20,Bellerive Oval,Hobart,Hobart Hurricanes,bat,SW Billings,171,Hobart Hurricanes,,5
1114877,male,2017/18,2018/01/08,Big Bash League,T20,W.A.C.A. Ground,Perth,Perth Scorchers,field,AJ Turner,186,Perth Scorchers,5,
1114878,male,2017/18,2018/01/09,Big Bash League,T20,Adelaide Oval,Adelaide,Melbourne Stars,bat,TM Head,152,Adelaide Strikers,8,
1114879,male,2017/18,2018/01/10,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Hobart Hurricanes,bat,DJM Short,180,Hobart Hurricanes,,3
1114880,male,2017/18,2018/01/11,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Thunder,bat,UT Khawaja,176,Sydney Thunder,,3
1114881,male,2017/18,2018/01/12,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Renegades,field,KP Pietersen,168,Melbourne Stars,,23
1114882,male,2017/18,2018/01/13,Big Bash League,T20,Traeger Park,Alice Springs,Perth Scorchers,field,AC Agar,113,Perth Scorchers,6,
1114883,male,2017/18,2018/01/13,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Sixers,field,CJ Green,157,Sydney Sixers,8,
1114884,male,2017/18,2018/01/15,Big Bash League,T20,Bellerive Oval,Hobart,Brisbane Heat,bat,DT Christian,166,Hobart Hurricanes,6,
1114885,male,2017/18,2018/01/16,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Sydney Sixers,field,NM Lyon,129,Sydney Sixers,8,
1114886,male,2017/18,2018/01/17,Big Bash League,T20,Adelaide Oval,Adelaide,Adelaide Strikers,bat,AT Carey,188,Adelaide Strikers,,11
1114887,male,2017/18,2018/01/18,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Sixers,field,SA Abbott,74,Sydney Sixers,9,
1114888,male,2017/18,2018/01/20,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Sydney Thunder,field,SR Watson,148,Sydney Thunder,7,
1114889,male,2017/18,2018/01/20,Big Bash League,T20,W.A.C.A. Ground,Perth,Perth Scorchers,field,AC Agar,168,Perth Scorchers,5,
1114890,male,2017/18,2018/01/22,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Renegades,field,CA Ingram,174,Adelaide Strikers,,26
1114891,male,2017/18,2018/01/23,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Sixers,field,JL Denly,190,Sydney Sixers,5,
1114892,male,2017/18,2018/01/24,Big Bash League,T20,Manuka Oval,Canberra,Sydney Thunder,field,KW Richardson,190,Melbourne Renegades,,9
1114893,male,2017/18,2018/01/25,Big Bash League,T20,W.A.C.A. Ground,Perth,Perth Scorchers,field,AC Voges,138,Perth Scorchers,4,
1114894,male,2017/18,2018/01/27,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Melbourne Stars,field,KP Pietersen,186,Melbourne Stars,3,
1114895,male,2017/18,2018/01/27,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Brisbane Heat,field,TLW Cooper,188,Melbourne Renegades,,26
1114896,male,2017/18,2018/02/01,Big Bash League,T20,Perth Stadium,Perth,Perth Scorchers,field,MS Wade,211,Hobart Hurricanes,,71
1114897,male,2017/18,2018/02/02,Big Bash League,T20,Adelaide Oval,Adelaide,Adelaide Strikers,bat,TM Head,179,Adelaide Strikers,,1
1114898,male,2017/18,2018/02/04,Big Bash League,T20,Adelaide Oval,Adelaide,Adelaide Strikers,bat,J Weatherald,203,Adelaide Strikers,,25
1152511,male,2018/19,2018/12/19,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Adelaide Strikers,field,Rashid Khan,147,Adelaide Strikers,5,
1152512,male,2018/19,2018/12/20,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Renegades,field,Usman Shinwari,104,Melbourne Renegades,4,
1152513,male,2018/19,2018/12/21,Big Bash League,T20,Manuka Oval,Canberra,Melbourne Stars,field,DR Sams,90,Sydney Thunder,,15
1152514,male,2018/19,2018/12/22,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Sixers,bat,SNJ O'Keefe,165,Sydney Sixers,,17
1152515,male,2018/19,2018/12/22,Big Bash League,T20,Carrara Oval,Carrara,Brisbane Heat,field,DJM Short,160,Hobart Hurricanes,,15
1152516,male,2018/19,2018/12/23,Big Bash League,T20,Adelaide Oval,Adelaide,Melbourne Renegades,field,DT Christian,175,Melbourne Renegades,5,
1152517,male,2018/19,2018/12/24,Big Bash League,T20,Bellerive Oval,Hobart,Hobart Hurricanes,field,DJM Short,156,Hobart Hurricanes,6,
1152518,male,2018/19,2018/12/24,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Sixers,field,JC Buttler,170,Sydney Thunder,,21
1152519,male,2018/19,2018/12/26,Big Bash League,T20,Perth Stadium,Perth,Perth Scorchers,field,JA Richardson,89,Perth Scorchers,7,
1152520,male,2018/19,2018/12/27,Big Bash League,T20,Sydney Cricket Ground,Sydney,Melbourne Stars,field,PSP Handscomb,131,Melbourne Stars,5,
1152521,male,2018/19,2018/12/28,Big Bash League,T20,Bellerive Oval,Hobart,Hobart Hurricanes,field,MS Wade,194,Hobart Hurricanes,7,
1152522,male,2018/19,2018/12/29,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Renegades,field,BAD Manenti,133,Sydney Sixers,,33
1152523,male,2018/19,2018/12/30,Big Bash League,T20,Aurora Stadium,Launceston,Hobart Hurricanes,field,RP Meredith,108,Hobart Hurricanes,6,
1152524,male,2018/19,2018/12/31,Big Bash League,T20,Adelaide Oval,Adelaide,Adelaide Strikers,bat,PM Siddle,176,Adelaide Strikers,,20
1152525,male,2018/19,2019/01/01,Big Bash League,T20,Carrara Oval,Carrara,Sydney Sixers,field,CA Lynn,165,Sydney Sixers,5,
1152526,male,2018/19,2019/01/01,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Melbourne Stars,field,MP Stoinis,149,Melbourne Stars,7,
1152527,male,2018/19,2019/01/02,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Thunder,bat,CJ Ferguson,143,Sydney Thunder,,1
1152528,male,2018/19,2019/01/03,Big Bash League,T20,"Simonds Stadium, South Geelong, Victoria",Geelong,Melbourne Renegades,field,J Weatherald,159,Adelaide Strikers,,32
1152529,male,2018/19,2019/01/04,Big Bash League,T20,Bellerive Oval,Hobart,Hobart Hurricanes,field,DJM Short,162,Hobart Hurricanes,5,
1152530,male,2018/19,2019/01/05,Big Bash League,T20,Carrara Oval,Carrara,Sydney Thunder,bat,MP Stoinis,136,Melbourne Stars,8,
1152531,male,2018/19,2019/01/05,Big Bash League,T20,Perth Stadium,Perth,Brisbane Heat,field,Mujeeb Ur Rahman,136,Brisbane Heat,5,
1152532,male,2018/19,2019/01/06,Big Bash League,T20,Adelaide Oval,Adelaide,Adelaide Strikers,bat,JL Denly,151,Sydney Sixers,6,
1152533,male,2018/19,2019/01/07,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Renegades,field,SB Harper,146,Melbourne Renegades,6,
1152534,male,2018/19,2019/01/08,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Thunder,field,CA Lynn,50,Brisbane Heat,,15
1152535,male,2018/19,2019/01/09,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Perth Scorchers,field,AJ Tye,147,Perth Scorchers,6,
1152536,male,2018/19,2019/01/10,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Melbourne Renegades,field,SB Harper,145,Melbourne Renegades,8,
1152537,male,2018/19,2019/01/11,Big Bash League,T20,Adelaide Oval,Adelaide,Melbourne Stars,field,CA Ingram,179,Adelaide Strikers,,41
1152538,male,2018/19,2019/01/13,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Thunder,bat,SR Watson,169,Sydney Thunder,,71
1152539,male,2018/19,2019/01/13,Big Bash League,T20,Geelong Cricket Ground,Geelong,Melbourne Renegades,field,M Bryant,193,Brisbane Heat,,101
1152540,male,2018/19,2019/01/13,Big Bash League,T20,Perth Stadium,Perth,Perth Scorchers,field,CT Bancroft,178,Perth Scorchers,7,
1152541,male,2018/19,2019/01/14,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Melbourne Stars,field,DJM Short,186,Hobart Hurricanes,,59
1152542,male,2018/19,2019/01/16,Big Bash League,T20,Sydney Cricket Ground,Sydney,Melbourne Renegades,field,KW Richardson,116,Melbourne Renegades,7,
1152543,male,2018/19,2019/01/17,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Sydney Thunder,bat,,187,,,
1152544,male,2018/19,2019/01/18,Big Bash League,T20,Perth Stadium,Perth,Hobart Hurricanes,field,GJ Bailey,178,Hobart Hurricanes,4,
1152545,male,2018/19,2019/01/19,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Stars,field,MP Stoinis,122,Melbourne Stars,6,
1152546,male,2018/19,2019/01/20,Big Bash League,T20,Sydney Cricket Ground,Sydney,Brisbane Heat,field,JM Vince,178,Sydney Sixers,,79
1152547,male,2018/19,2019/01/21,Big Bash League,T20,Adelaide Oval,Adelaide,Adelaide Strikers,bat,MS Wade,155,Hobart Hurricanes,10,
1152548,male,2018/19,2019/01/22,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Thunder,field,HF Gurney,153,Melbourne Renegades,,12
1152549,male,2018/19,2019/01/23,Big Bash League,T20,Ted Summerton Reserve,Moe,Adelaide Strikers,field,BR Dunk,168,Melbourne Stars,,44
1152550,male,2018/19,2019/01/23,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Sixers,field,JR Philippe,173,Sydney Sixers,9,
1152551,male,2018/19,2019/01/24,Big Bash League,T20,Perth Stadium,Perth,Sydney Thunder,field,CJ Ferguson,182,Sydney Thunder,6,
1152552,male,2018/19,2019/01/27,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Brisbane Heat,field,MP Stoinis,135,Melbourne Stars,,5
1152553,male,2018/19,2019/01/28,Big Bash League,T20,Perth Stadium,Perth,Perth Scorchers,field,CP Tremain,158,Melbourne Renegades,,78
1152554,male,2018/19,2019/01/29,Big Bash League,T20,Bellerive Oval,Hobart,Hobart Hurricanes,field,DJM Short,146,Hobart Hurricanes,9,
1152555,male,2018/19,2019/01/29,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Sixers,field,BJ Dwarshuis,125,Sydney Sixers,8,
1152556,male,2018/19,2019/01/30,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Renegades,bat,CJ Boyce,141,Melbourne Renegades,,27
1152557,male,2018/19,2019/01/31,Big Bash League,T20,Aurora Stadium,Launceston,Adelaide Strikers,field,J Weatherald,170,Adelaide Strikers,7,
1152558,male,2018/19,2019/02/01,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Brisbane Heat,field,Mujeeb Ur Rahman,129,Brisbane Heat,6,
1152559,male,2018/19,2019/02/02,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Sixers,field,DP Hughes,84,Sydney Sixers,9,
1152560,male,2018/19,2019/02/03,Big Bash League,T20,Adelaide Oval,Adelaide,Brisbane Heat,field,MT Renshaw,177,Brisbane Heat,6,
1152561,male,2018/19,2019/02/03,Big Bash League,T20,Perth Stadium,Perth,Melbourne Stars,field,AJ Turner,183,Perth Scorchers,,27
1152562,male,2018/19,2019/02/07,Big Bash League,T20,Bellerive Oval,Hobart,Melbourne Renegades,field,MS Wade,184,Hobart Hurricanes,,16
1152563,male,2018/19,2019/02/08,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Brisbane Heat,field,BCJ Cutting,157,Brisbane Heat,10,
1152564,male,2018/19,2019/02/09,Big Bash League,T20,Adelaide Oval,Adelaide,Perth Scorchers,bat,JW Wells,175,Adelaide Strikers,5,
1152565,male,2018/19,2019/02/09,Big Bash League,T20,Manuka Oval,Canberra,Sydney Thunder,field,PJ Cummins,166,Sydney Thunder,4,
1152566,male,2018/19,2019/02/10,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Sydney Sixers,field,GJ Maxwell,169,Melbourne Stars,,94
1152567,male,2018/19,2019/02/14,Big Bash League,T20,Bellerive Oval,Hobart,Melbourne Stars,field,DJ Worrall,154,Melbourne Stars,6,
1152568,male,2018/19,2019/02/15,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Renegades,field,DT Christian,181,Melbourne Renegades,3,
1152569,male,2018/19,2019/02/17,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Stars,field,DT Christian,146,Melbourne Renegades,,13
1195573,male,2019/20,2019/12/17,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Sydney Thunder,bat,CJ Ferguson,173,Sydney Thunder,,29
1195574,male,2019/20,2019/12/18,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Sixers,field,JR Philippe,132,Sydney Sixers,8,
1195575,male,2019/20,2019/12/19,Big Bash League,T20,"Simonds Stadium, South Geelong, Victoria",Geelong,Melbourne Renegades,bat,AD Hales,170,Sydney Thunder,6,
1195576,male,2019/20,2019/12/20,Big Bash League,T20,Traeger Park,Alice Springs,Hobart Hurricanes,bat,Qais Ahmad,130,Hobart Hurricanes,,25
1195577,male,2019/20,2019/12/20,Big Bash League,T20,Carrara Oval,Carrara,Brisbane Heat,field,GJ Maxwell,168,Melbourne Stars,,22
1195578,male,2019/20,2019/12/21,Big Bash League,T20,Manuka Oval,Canberra,Sydney Thunder,field,,162,,,
1195579,male,2019/20,2019/12/21,Big Bash League,T20,Perth Stadium,Perth,Melbourne Renegades,field,MR Marsh,197,Perth Scorchers,,11
1195580,male,2019/20,2019/12/22,Big Bash League,T20,Ted Summerton Reserve,Moe,Melbourne Stars,bat,Haris Rauf,164,Melbourne Stars,,52
1195581,male,2019/20,2019/12/22,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Sixers,field,CA Lynn,210,Brisbane Heat,,48
1195582,male,2019/20,2019/12/23,Big Bash League,T20,Adelaide Oval,Adelaide,Perth Scorchers,field,J Weatherald,199,Adelaide Strikers,,15
1195583,male,2019/20,2019/12/24,Big Bash League,T20,Bellerive Oval,Hobart,Melbourne Renegades,bat,RP Meredith,148,Hobart Hurricanes,7,
1195584,male,2019/20,2019/12/26,Big Bash League,T20,Perth Stadium,Perth,Perth Scorchers,field,TK Curran,175,Sydney Sixers,,48
1195585,male,2019/20,2019/12/27,Big Bash League,T20,Carrara Oval,Carrara,Melbourne Stars,field,JW Wells,175,Adelaide Strikers,,5
1195586,male,2019/20,2019/12/28,Big Bash League,T20,Sydney Cricket Ground,Sydney,Sydney Thunder,bat,TK Curran,150,,,
1195587,male,2019/20,2019/12/29,Big Bash League,T20,Docklands Stadium,Melbourne,Adelaide Strikers,bat,Rashid Khan,156,Adelaide Strikers,,18
1195588,male,2019/20,2019/12/30,Big Bash League,T20,Aurora Stadium,Launceston,Melbourne Stars,field,NM Coulter-Nile,52,Melbourne Stars,,4
1195589,male,2019/20,2019/12/31,Big Bash League,T20,Adelaide Oval,Adelaide,Sydney Thunder,bat,CJ Ferguson,169,Sydney Thunder,,3
1195590,male,2019/20,2020/01/01,Big Bash League,T20,Carrara Oval,Carrara,Perth Scorchers,bat,Fawad Ahmed,150,Perth Scorchers,,40
1195591,male,2019/20,2020/01/02,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Thunder,bat,NCR Larkin,143,Melbourne Stars,3,
1195592,male,2019/20,2020/01/02,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Renegades,bat,JM Vince,154,Sydney Sixers,6,
1195593,male,2019/20,2020/01/03,Big Bash League,T20,Bellerive Oval,Hobart,Hobart Hurricanes,field,CA Lynn,213,Brisbane Heat,,31
1195594,male,2019/20,2020/01/04,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Melbourne Stars,field,A Zampa,143,Melbourne Stars,8,
1195595,male,2019/20,2020/01/05,Big Bash League,T20,International Sports Stadium,Coffs Harbour,Adelaide Strikers,bat,JR Philippe,177,Sydney Sixers,7,
1195596,male,2019/20,2020/01/05,Big Bash League,T20,Perth Stadium,Perth,Hobart Hurricanes,bat,DJM Short,181,Hobart Hurricanes,,8
1195597,male,2019/20,2020/01/06,Big Bash League,T20,Sydney Showground Stadium,Sydney,Brisbane Heat,bat,T Banton,77,Brisbane Heat,,16
1195598,male,2019/20,2020/01/07,Big Bash League,T20,"Simonds Stadium, South Geelong, Victoria",Geelong,Perth Scorchers,field,LS Livingstone,176,Perth Scorchers,6,
1195599,male,2019/20,2020/01/08,Big Bash League,T20,Adelaide Oval,Adelaide,Sydney Sixers,field,TK Curran,136,Sydney Sixers,2,
1195600,male,2019/20,2020/01/08,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Melbourne Stars,field,Haris Rauf,146,Melbourne Stars,6,
1195601,male,2019/20,2020/01/09,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Hobart Hurricanes,bat,BCJ Cutting,127,Brisbane Heat,5,
1195602,male,2019/20,2020/01/10,Big Bash League,T20,Docklands Stadium,Melbourne,Melbourne Stars,field,GJ Maxwell,169,Melbourne Stars,7,
1195603,male,2019/20,2020/01/11,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Thunder,field,AD Hales,163,Sydney Thunder,4,
1195604,male,2019/20,2020/01/11,Big Bash League,T20,Perth Stadium,Perth,Perth Scorchers,bat,MR Marsh,214,Perth Scorchers,,34
1195605,male,2019/20,2020/01/12,Big Bash League,T20,Adelaide Oval,Adelaide,Adelaide Strikers,bat,JW Wells,174,Adelaide Strikers,,63
1195606,male,2019/20,2020/01/12,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Sydney Sixers,field,MP Stoinis,220,Melbourne Stars,,44
1195607,male,2019/20,2020/01/13,Big Bash League,T20,Bellerive Oval,Hobart,Hobart Hurricanes,field,JP Inglis,176,Perth Scorchers,,77
1195608,male,2019/20,2020/01/14,Big Bash League,T20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Adelaide Strikers,bat,JL Pattinson,111,Brisbane Heat,7,
1195609,male,2019/20,2020/01/15,Big Bash League,T20,Manuka Oval,Canberra,Melbourne Renegades,bat,SB Harper,135,Melbourne Renegades,,12
1195610,male,2019/20,2020/01/15,Big Bash League,T20,Perth Stadium,Perth,Perth Scorchers,bat,JR Coleman,87,Melbourne Stars,8,
1195611,male,2019/20,2020/01/16,Big Bash League,T20,Sydney Cricket Ground,Sydney,Hobart Hurricanes,field,,,,,
1195612,male,2019/20,2020/01/17,Big Bash League,T20,Adelaide Oval,Adelaide,Brisbane Heat,bat,LN O'Connor,101,Adelaide Strikers,10,
1195613,male,2019/20,2020/01/18,Big Bash League,T20,Melbourne Cricket Ground,Melbourne,Melbourne Stars,bat,GJ Maxwell,142,Melbourne Stars,,10
1195614,male,2019/20,2020/01/18,Big Bash League,T20,Sydney Showground Stadium,Sydney,Sydney Thunder,field,CH Morris,25,Sydney Thunder,,4
